DATE,종가,오픈,고가,저가,거래량,변동 %
2021-08-18,1.14452,1.09869,1.19405,1.05220,1.26B,4.17%
2021-08-17,1.09875,1.18577,1.22258,1.08688,1.27B,-7.34%
2021-08-16,1.18577,1.28414,1.32792,1.15028,1.28B,-7.68%
2021-08-15,1.28447,1.28017,1.34807,1.22585,1.62B,0.34%
2021-08-14,1.28015,1.09002,1.30885,1.07095,2.04B,17.45%
2021-08-13,1.08995,0.96602,1.09604,0.95173,1.03B,12.98%
2021-08-12,0.96470,1.01229,1.04384,0.92468,1.44B,-4.71%
2021-08-11,1.01233,0.85131,1.08800,0.84927,1.63B,18.91%
2021-08-10,0.85131,0.81707,0.86177,0.80027,714.81M,4.17%
2021-08-09,0.81724,0.77911,0.82748,0.76058,698.49M,4.89%
2021-08-08,0.77911,0.81666,0.84032,0.77291,771.73M,-4.60%
2021-08-07,0.81666,0.74711,0.81814,0.74124,840.12M,9.33%
2021-08-06,0.74695,0.73306,0.75272,0.72261,432.77M,1.89%
2021-08-05,0.73307,0.73073,0.73864,0.70237,443.99M,0.33%
2021-08-04,0.73064,0.71325,0.73973,0.69730,458.20M,2.44%
2021-08-03,0.71325,0.73850,0.74441,0.70140,569.49M,-3.43%
2021-08-02,0.73859,0.72413,0.77281,0.71673,570.73M,1.91%
2021-08-01,0.72477,0.74443,0.77765,0.71333,638.45M,-2.63%
2021-07-31,0.74434,0.75206,0.75794,0.73811,499.42M,-0.97%
2021-07-30,0.75161,0.74829,0.76911,0.71526,848.52M,0.46%
2021-07-29,0.74820,0.73316,0.76498,0.69777,716.25M,2.27%
2021-07-28,0.73159,0.64548,0.75232,0.63123,1.65B,13.34%
2021-07-27,0.64548,0.62379,0.65232,0.61272,587.13M,3.46%
2021-07-26,0.62389,0.60685,0.67746,0.60502,1.09B,2.81%
2021-07-25,0.60685,0.60496,0.60709,0.59105,339.10M,0.03%
2021-07-24,0.60665,0.60909,0.61383,0.60219,463.40M,-0.39%
2021-07-23,0.60902,0.59191,0.60974,0.57613,489.18M,2.89%
2021-07-22,0.59192,0.57140,0.60286,0.56107,588.63M,3.59%
2021-07-21,0.57139,0.52863,0.58313,0.51981,673.86M,8.09%
2021-07-20,0.52864,0.55711,0.56920,0.51755,574.85M,-5.11%
2021-07-19,0.55711,0.58674,0.58871,0.55441,443.79M,-5.06%
2021-07-18,0.58677,0.58167,0.60112,0.57280,326.27M,0.88%
2021-07-17,0.58164,0.58928,0.59714,0.56785,388.91M,-1.30%
2021-07-16,0.58930,0.59773,0.61707,0.58802,407.51M,-1.36%
2021-07-15,0.59744,0.61985,0.62613,0.58871,465.25M,-3.62%
2021-07-14,0.61985,0.61918,0.62455,0.58690,488.04M,0.07%
2021-07-13,0.61940,0.62899,0.63948,0.61020,438.17M,-1.52%
2021-07-12,0.62899,0.63617,0.65701,0.61897,484.43M,-1.12%
2021-07-11,0.63610,0.62470,0.64359,0.61714,277.98M,1.76%
2021-07-10,0.62511,0.63710,0.64841,0.61332,388.83M,-1.88%
2021-07-09,0.63706,0.62307,0.64523,0.59340,519.78M,2.24%
